complaint_id,ward_id,date,category,status,resolution_time_hours
C01685,W05,2026-06-20,public safety,in_progress,27.4
C01686,W05,2026-06-20,roads,in_progress,18.1
C01687,W05,2026-06-20,roads,in_progress,29.3
C01688,W05,2026-06-20,electricity,closed,4.0
C01689,W05,2026-06-20,electricity,in_progress,39.3
C01690,W05,2026-06-20,public safety,in_progress,32.5
C01691,W05,2026-06-21,public safety,open,34.8
C01692,W05,2026-06-21,public safety,open,19.8
C01693,W05,2026-06-21,sanitation,open,10.4
C01694,W05,2026-06-21,electricity,closed,33.7
C01695,W05,2026-06-21,public safety,closed,32.8
C01696,W05,2026-06-21,public safety,open,27.0
C01697,W05,2026-06-21,sanitation,open,16.3
C01698,W05,2026-06-22,sanitation,open,33.9
C01699,W05,2026-06-22,electricity,open,48.4
C01700,W05,2026-06-22,public safety,in_progress,47.8
C01701,W05,2026-06-22,public safety,closed,29.0
C01702,W05,2026-06-22,noise,closed,39.7
C01703,W05,2026-06-22,roads,closed,33.9
C01704,W05,2026-06-22,water,in_progress,62.2
C01705,W05,2026-06-22,electricity,in_progress,36.8
C01706,W05,2026-06-22,roads,open,38.5
C01707,W05,2026-06-22,public safety,open,18.6
C01708,W05,2026-06-22,electricity,open,28.9
C01709,W05,2026-06-22,public safety,open,23.3
C01710,W05,2026-06-23,noise,in_progress,34.1
C01711,W05,2026-06-23,noise,closed,20.3
C01712,W05,2026-06-23,electricity,open,46.4
C01713,W05,2026-06-23,public safety,closed,40.5
C01714,W05,2026-06-23,noise,closed,37.5
C01715,W05,2026-06-23,electricity,closed,14.2
C01716,W05,2026-06-23,noise,open,64.4
C01717,W05,2026-06-23,electricity,open,21.3
C01718,W05,2026-06-23,sanitation,in_progress,39.0
C01719,W05,2026-06-23,roads,in_progress,17.1
C01720,W05,2026-06-23,electricity,in_progress,34.3
C01721,W05,2026-06-23,noise,open,46.5
C01722,W05,2026-06-24,electricity,closed,35.0
C01723,W05,2026-06-24,water,closed,50.1
C01724,W05,2026-06-24,water,open,36.7
C01725,W05,2026-06-24,water,closed,4.0
C01726,W05,2026-06-24,water,closed,45.4
C01727,W05,2026-06-24,noise,open,22.8
C01728,W05,2026-06-25,roads,closed,51.6
C01729,W05,2026-06-25,public safety,open,39.5
C01730,W05,2026-06-25,noise,closed,21.3
C01731,W05,2026-06-25,electricity,open,31.7
C01732,W05,2026-06-25,noise,open,24.6
C01733,W05,2026-06-25,water,closed,34.9
C01734,W05,2026-06-25,electricity,open,22.2
C01735,W05,2026-06-25,water,in_progress,17.0
C01736,W05,2026-06-26,noise,open,55.1
C01737,W05,2026-06-26,roads,in_progress,28.1
C01738,W05,2026-06-26,public safety,open,36.0
C01739,W05,2026-06-26,noise,open,45.4
C01740,W05,2026-06-26,roads,open,48.6
C01741,W05,2026-06-26,noise,open,12.1
C01742,W05,2026-06-26,sanitation,open,53.4
C01743,W05,2026-06-26,public safety,in_progress,24.9
C01744,W05,2026-06-26,electricity,open,36.6
C01745,W05,2026-06-26,sanitation,in_progress,17.6
C01746,W05,2026-06-26,noise,closed,23.0
C01747,W05,2026-06-26,electricity,in_progress,62.4
C01748,W05,2026-06-26,water,open,66.0
C01749,W05,2026-06-26,noise,in_progress,31.9
C01750,W05,2026-06-26,roads,closed,46.8
C01751,W05,2026-06-27,water,in_progress,38.3
C01752,W05,2026-06-27,noise,in_progress,33.7
C01753,W05,2026-06-27,public safety,open,28.2
C01754,W05,2026-06-27,electricity,in_progress,36.9
C01755,W05,2026-06-27,noise,closed,55.9
C01756,W05,2026-06-27,water,closed,36.1
C01757,W05,2026-06-27,sanitation,in_progress,17.0
C01758,W05,2026-06-27,roads,closed,56.3
C01759,W05,2026-06-27,noise,open,30.7
C01760,W05,2026-06-27,noise,in_progress,70.1
C01761,W05,2026-06-27,roads,in_progress,22.0
C01762,W05,2026-06-27,noise,in_progress,41.7
C01763,W05,2026-06-27,water,in_progress,17.6
C01764,W05,2026-06-28,electricity,closed,35.9
C01765,W05,2026-06-28,noise,open,41.4
C01766,W05,2026-06-28,electricity,in_progress,40.7
C01767,W05,2026-06-28,public safety,open,27.7
C01768,W05,2026-06-28,water,open,42.3
C01769,W05,2026-06-28,public safety,closed,49.8
C01770,W05,2026-06-28,electricity,closed,28.5
C01771,W05,2026-06-28,noise,closed,49.8
C01772,W05,2026-06-28,electricity,open,17.8
C01773,W05,2026-06-28,sanitation,open,47.8
C01774,W05,2026-06-28,noise,in_progress,38.3
C01775,W05,2026-06-28,public safety,in_progress,29.7
C01776,W05,2026-06-29,electricity,in_progress,48.2
C01777,W05,2026-06-29,noise,open,23.9
C01778,W05,2026-06-29,public safety,closed,41.9
C01779,W05,2026-06-29,roads,closed,17.0
C01780,W05,2026-06-29,roads,in_progress,25.7
C01781,W05,2026-06-29,noise,in_progress,27.5
C01782,W05,2026-06-29,public safety,in_progress,20.7
C01783,W05,2026-06-29,sanitation,in_progress,23.2
C01784,W05,2026-06-29,roads,open,24.8
C01785,W05,2026-06-29,public safety,in_progress,18.0
C01786,W05,2026-06-29,water,open,44.1
C01787,W05,2026-06-29,sanitation,open,28.3
C01788,W05,2026-06-30,public safety,in_progress,30.3
C01789,W05,2026-06-30,water,in_progress,16.5
C01790,W05,2026-06-30,water,in_progress,34.8
C01791,W05,2026-06-30,water,in_progress,18.0
C01792,W05,2026-06-30,roads,open,39.4
C01793,W05,2026-06-30,roads,closed,29.3
C01794,W05,2026-06-30,noise,closed,33.3
C01795,W05,2026-06-30,roads,in_progress,29.6
C01796,W05,2026-06-30,sanitation,open,61.5
C01797,W05,2026-06-30,electricity,open,46.2
C01798,W05,2026-06-30,sanitation,in_progress,4.0
C01799,W05,2026-06-30,sanitation,in_progress,28.0
C01800,W05,2026-06-30,electricity,open,63.0
C01801,W05,2026-07-01,water,in_progress,38.0
C01802,W05,2026-07-01,water,closed,57.7
C01803,W05,2026-07-01,roads,open,26.6
C01804,W05,2026-07-01,sanitation,closed,33.6
C01805,W05,2026-07-01,noise,in_progress,45.3
C01806,W05,2026-07-01,electricity,in_progress,23.2
C01807,W05,2026-07-01,electricity,in_progress,57.5
C01808,W05,2026-07-01,electricity,open,60.6
C01809,W05,2026-07-01,electricity,closed,12.6
C01810,W05,2026-07-01,electricity,in_progress,41.3
C01811,W05,2026-07-01,electricity,closed,27.3
C01812,W05,2026-07-01,noise,in_progress,25.7
C01813,W05,2026-07-01,electricity,open,40.1
C01814,W05,2026-07-01,noise,in_progress,20.8
C01815,W05,2026-07-02,sanitation,closed,46.9
C01816,W05,2026-07-02,roads,in_progress,31.0
C01817,W05,2026-07-02,public safety,in_progress,51.9
C01818,W05,2026-07-02,water,in_progress,49.8
C01819,W05,2026-07-02,noise,closed,35.9
C01820,W05,2026-07-02,roads,open,26.4
C01821,W05,2026-07-02,electricity,in_progress,32.3
C01822,W05,2026-07-02,water,open,46.9
C01823,W05,2026-07-02,water,in_progress,54.6
C01824,W05,2026-07-02,roads,in_progress,52.2
C01825,W05,2026-07-02,electricity,closed,44.4
C01826,W05,2026-07-02,public safety,closed,32.2
C01827,W05,2026-07-03,electricity,in_progress,11.6
C01828,W05,2026-07-03,roads,open,49.3
C01829,W05,2026-07-03,noise,open,22.3
C01830,W05,2026-07-03,noise,closed,20.3
C01831,W05,2026-07-03,electricity,in_progress,36.1
C01832,W05,2026-07-03,sanitation,closed,37.6
C01833,W05,2026-07-03,sanitation,open,46.2
C01834,W05,2026-07-03,roads,closed,33.0
C01835,W05,2026-07-03,water,closed,41.1
C01836,W05,2026-07-03,sanitation,in_progress,35.3
C01837,W05,2026-07-03,roads,in_progress,13.4
C01838,W05,2026-07-03,water,in_progress,46.8
C01839,W05,2026-07-03,water,closed,38.2
C01840,W05,2026-07-03,roads,open,22.9
C01841,W05,2026-07-03,noise,in_progress,49.2
C01842,W05,2026-07-04,roads,in_progress,45.8
C01843,W05,2026-07-04,sanitation,closed,11.0
C01844,W05,2026-07-04,roads,in_progress,37.0
C01845,W05,2026-07-04,public safety,open,20.0
C01846,W05,2026-07-04,roads,in_progress,34.4
C01847,W05,2026-07-04,public safety,open,28.8
C01848,W05,2026-07-04,water,in_progress,29.9
C01849,W05,2026-07-04,noise,open,24.0
C01850,W05,2026-07-04,public safety,closed,66.8
C01851,W05,2026-07-04,electricity,open,43.6
C01852,W05,2026-07-04,noise,in_progress,29.0
C01853,W05,2026-07-04,sanitation,closed,27.9
C01854,W05,2026-07-04,roads,open,36.3
C01855,W05,2026-07-05,sanitation,open,40.1
C01856,W05,2026-07-05,water,open,17.2
C01857,W05,2026-07-05,sanitation,open,16.3
C01858,W05,2026-07-05,public safety,closed,24.5
C01859,W05,2026-07-05,roads,in_progress,36.4
C01860,W05,2026-07-05,water,open,24.5
C01861,W05,2026-07-05,public safety,closed,15.5
C01862,W05,2026-07-05,public safety,open,66.4
C01863,W05,2026-07-05,sanitation,in_progress,21.6
C01864,W05,2026-07-05,sanitation,open,17.8
C01865,W05,2026-07-05,water,open,27.7
C01866,W05,2026-07-05,public safety,in_progress,51.3
C01867,W05,2026-07-05,water,closed,42.5
C01868,W05,2026-07-05,noise,closed,55.0
C01869,W05,2026-07-05,roads,in_progress,48.0
C01870,W06,2026-06-08,water,closed,29.0
C01871,W06,2026-06-08,roads,closed,55.8
C01872,W06,2026-06-08,roads,closed,21.9
C01873,W06,2026-06-08,noise,closed,53.6
C01874,W06,2026-06-08,electricity,open,42.4
C01875,W06,2026-06-08,noise,in_progress,38.4
C01876,W06,2026-06-08,electricity,in_progress,11.8
C01877,W06,2026-06-08,electricity,in_progress,41.9
C01878,W06,2026-06-08,public safety,open,49.4
C01879,W06,2026-06-08,noise,closed,21.9
C01880,W06,2026-06-08,roads,in_progress,31.3
C01881,W06,2026-06-08,electricity,in_progress,14.8
C01882,W06,2026-06-08,roads,closed,25.3
C01883,W06,2026-06-08,roads,closed,13.2
C01884,W06,2026-06-09,noise,open,49.1
C01885,W06,2026-06-09,sanitation,closed,32.7
C01886,W06,2026-06-09,roads,open,31.5
C01887,W06,2026-06-09,sanitation,open,42.1
C01888,W06,2026-06-09,sanitation,closed,40.7
C01889,W06,2026-06-09,public safety,in_progress,25.6
C01890,W06,2026-06-09,public safety,closed,20.7
C01891,W06,2026-06-09,noise,open,22.2
C01892,W06,2026-06-09,sanitation,open,49.2
C01893,W06,2026-06-09,roads,closed,5.6
C01894,W06,2026-06-09,sanitation,in_progress,36.6
C01895,W06,2026-06-09,public safety,open,20.2
C01896,W06,2026-06-09,water,in_progress,52.7
C01897,W06,2026-06-09,public safety,open,39.9
C01898,W06,2026-06-09,sanitation,closed,25.2
C01899,W06,2026-06-10,roads,closed,40.1
C01900,W06,2026-06-10,sanitation,open,32.3
C01901,W06,2026-06-10,roads,open,18.0
C01902,W06,2026-06-10,electricity,closed,35.2
C01903,W06,2026-06-10,roads,closed,54.6
C01904,W06,2026-06-10,public safety,closed,29.3
C01905,W06,2026-06-10,public safety,closed,38.4
C01906,W06,2026-06-10,noise,closed,15.0
C01907,W06,2026-06-10,sanitation,open,40.3
C01908,W06,2026-06-10,roads,closed,24.6
C01909,W06,2026-06-10,roads,closed,42.4
C01910,W06,2026-06-10,electricity,in_progress,62.6
C01911,W06,2026-06-10,electricity,in_progress,22.7
C01912,W06,2026-06-10,noise,in_progress,36.3
C01913,W06,2026-06-10,public safety,in_progress,20.2
C01914,W06,2026-06-10,electricity,open,26.0
C01915,W06,2026-06-10,electricity,closed,31.2
C01916,W06,2026-06-10,noise,in_progress,49.8
C01917,W06,2026-06-11,water,open,29.1
C01918,W06,2026-06-11,electricity,open,4.0
C01919,W06,2026-06-11,electricity,open,46.9
C01920,W06,2026-06-11,noise,open,34.5
C01921,W06,2026-06-11,roads,in_progress,60.8
C01922,W06,2026-06-11,public safety,in_progress,38.5
C01923,W06,2026-06-11,electricity,closed,5.0
C01924,W06,2026-06-11,roads,open,23.9
C01925,W06,2026-06-11,sanitation,in_progress,30.3
C01926,W06,2026-06-11,noise,closed,41.0
C01927,W06,2026-06-11,roads,open,34.5
C01928,W06,2026-06-11,electricity,in_progress,46.8
C01929,W06,2026-06-11,electricity,open,32.8
C01930,W06,2026-06-11,water,open,12.7
C01931,W06,2026-06-11,water,closed,27.4
C01932,W06,2026-06-11,sanitation,closed,10.2
C01933,W06,2026-06-12,electricity,in_progress,32.0
C01934,W06,2026-06-12,sanitation,open,46.1
C01935,W06,2026-06-12,water,in_progress,29.0
C01936,W06,2026-06-12,sanitation,open,34.6
C01937,W06,2026-06-12,sanitation,closed,7.8
C01938,W06,2026-06-12,public safety,in_progress,51.1
C01939,W06,2026-06-12,noise,closed,40.7
C01940,W06,2026-06-12,electricity,open,24.9
C01941,W06,2026-06-12,roads,open,54.2
C01942,W06,2026-06-12,public safety,closed,72.3
C01943,W06,2026-06-12,electricity,closed,34.4
C01944,W06,2026-06-12,electricity,open,37.0
C01945,W06,2026-06-12,water,open,46.4
C01946,W06,2026-06-12,roads,in_progress,50.8
C01947,W06,2026-06-12,sanitation,closed,44.0
C01948,W06,2026-06-12,water,in_progress,49.2
C01949,W06,2026-06-12,public safety,open,43.4
C01950,W06,2026-06-13,roads,in_progress,19.0
C01951,W06,2026-06-13,water,closed,18.8
C01952,W06,2026-06-13,public safety,closed,27.2
C01953,W06,2026-06-13,roads,open,56.8
C01954,W06,2026-06-13,noise,closed,45.5
C01955,W06,2026-06-13,electricity,open,46.0
C01956,W06,2026-06-13,noise,in_progress,44.4
C01957,W06,2026-06-13,roads,in_progress,23.6
C01958,W06,2026-06-13,noise,open,51.9
C01959,W06,2026-06-13,noise,closed,46.0
C01960,W06,2026-06-13,electricity,open,12.3
C01961,W06,2026-06-13,water,open,44.1
C01962,W06,2026-06-13,public safety,in_progress,30.3
C01963,W06,2026-06-13,roads,closed,39.1
C01964,W06,2026-06-13,sanitation,open,29.5
C01965,W06,2026-06-13,electricity,open,52.6
C01966,W06,2026-06-13,sanitation,in_progress,16.0
C01967,W06,2026-06-13,public safety,open,29.6
C01968,W06,2026-06-14,noise,open,34.4
C01969,W06,2026-06-14,electricity,closed,25.4
C01970,W06,2026-06-14,noise,closed,12.5
C01971,W06,2026-06-14,roads,closed,37.4
C01972,W06,2026-06-14,public safety,closed,53.4
C01973,W06,2026-06-14,public safety,closed,37.1
C01974,W06,2026-06-14,sanitation,in_progress,40.5
C01975,W06,2026-06-14,public safety,closed,45.0
C01976,W06,2026-06-14,noise,open,4.0
C01977,W06,2026-06-14,sanitation,in_progress,42.4
C01978,W06,2026-06-14,public safety,in_progress,18.9
C01979,W06,2026-06-14,noise,open,8.6
C01980,W06,2026-06-14,sanitation,in_progress,48.6
C01981,W06,2026-06-14,roads,in_progress,20.0
C01982,W06,2026-06-14,electricity,closed,44.9
C01983,W06,2026-06-14,electricity,closed,42.1
C01984,W06,2026-06-14,sanitation,open,46.5
C01985,W06,2026-06-14,electricity,closed,69.7
C01986,W06,2026-06-14,sanitation,open,35.3
C01987,W06,2026-06-14,noise,in_progress,52.2
C01988,W06,2026-06-14,water,closed,42.1
C01989,W06,2026-06-15,noise,in_progress,27.7
C01990,W06,2026-06-15,electricity,in_progress,27.7
C01991,W06,2026-06-15,sanitation,closed,34.3
C01992,W06,2026-06-15,sanitation,closed,48.8
C01993,W06,2026-06-15,noise,open,52.3
C01994,W06,2026-06-15,public safety,open,59.3
C01995,W06,2026-06-15,sanitation,closed,8.7
C01996,W06,2026-06-15,electricity,closed,59.0
C01997,W06,2026-06-15,public safety,open,19.1
C01998,W06,2026-06-15,water,in_progress,44.1
C01999,W06,2026-06-15,electricity,in_progress,27.9
C02000,W06,2026-06-15,public safety,open,37.3
C02001,W06,2026-06-15,electricity,closed,31.2
C02002,W06,2026-06-15,roads,in_progress,26.4
C02003,W06,2026-06-15,public safety,closed,59.7
C02004,W06,2026-06-15,water,open,16.7
C02005,W06,2026-06-15,public safety,closed,45.6
C02006,W06,2026-06-15,electricity,closed,28.9
C02007,W06,2026-06-15,public safety,open,45.8
C02008,W06,2026-06-15,roads,closed,59.5
C02009,W06,2026-06-16,water,in_progress,37.3
C02010,W06,2026-06-16,noise,in_progress,34.3
C02011,W06,2026-06-16,public safety,closed,9.0
C02012,W06,2026-06-16,noise,open,36.2
C02013,W06,2026-06-16,roads,open,28.5
C02014,W06,2026-06-16,electricity,closed,33.1
C02015,W06,2026-06-16,roads,closed,53.0
C02016,W06,2026-06-16,roads,open,29.9
C02017,W06,2026-06-16,public safety,in_progress,22.8
C02018,W06,2026-06-16,roads,closed,43.9
C02019,W06,2026-06-16,public safety,in_progress,22.0
C02020,W06,2026-06-16,roads,in_progress,27.4
C02021,W06,2026-06-16,roads,open,35.4
C02022,W06,2026-06-16,sanitation,in_progress,35.2
C02023,W06,2026-06-16,noise,in_progress,32.6
C02024,W06,2026-06-16,roads,closed,30.5
C02025,W06,2026-06-16,roads,open,26.7
C02026,W06,2026-06-16,roads,in_progress,45.9
C02027,W06,2026-06-16,noise,in_progress,23.0
C02028,W06,2026-06-16,roads,in_progress,31.6
C02029,W06,2026-06-16,public safety,in_progress,37.3
C02030,W06,2026-06-17,public safety,closed,21.2
C02031,W06,2026-06-17,electricity,closed,6.8
C02032,W06,2026-06-17,sanitation,closed,30.5
C02033,W06,2026-06-17,sanitation,in_progress,7.3
C02034,W06,2026-06-17,roads,closed,42.7
C02035,W06,2026-06-17,electricity,in_progress,38.9
C02036,W06,2026-06-17,water,closed,34.6
C02037,W06,2026-06-17,public safety,open,40.6
C02038,W06,2026-06-17,noise,in_progress,49.0
C02039,W06,2026-06-17,water,open,18.0
C02040,W06,2026-06-17,sanitation,closed,44.0
C02041,W06,2026-06-17,electricity,open,15.3
C02042,W06,2026-06-17,sanitation,closed,39.6
C02043,W06,2026-06-17,electricity,open,42.9
C02044,W06,2026-06-17,public safety,closed,51.8
C02045,W06,2026-06-17,roads,in_progress,21.9
C02046,W06,2026-06-17,roads,in_progress,42.9
C02047,W06,2026-06-17,electricity,closed,58.0
C02048,W06,2026-06-17,sanitation,in_progress,17.4
C02049,W06,2026-06-18,public safety,open,53.1
C02050,W06,2026-06-18,public safety,closed,39.9
C02051,W06,2026-06-18,water,closed,39.8
C02052,W06,2026-06-18,noise,open,21.4
C02053,W06,2026-06-18,electricity,closed,32.9
C02054,W06,2026-06-18,roads,in_progress,31.0
C02055,W06,2026-06-18,roads,in_progress,33.7
C02056,W06,2026-06-18,electricity,closed,40.4
C02057,W06,2026-06-18,roads,open,28.7
C02058,W06,2026-06-18,public safety,open,24.5
C02059,W06,2026-06-18,water,in_progress,40.8
C02060,W06,2026-06-18,public safety,open,40.5
C02061,W06,2026-06-18,roads,open,40.0
C02062,W06,2026-06-18,electricity,in_progress,51.4
C02063,W06,2026-06-18,water,closed,36.3
C02064,W06,2026-06-18,sanitation,closed,42.6
C02065,W06,2026-06-18,electricity,closed,28.1
C02066,W06,2026-06-18,water,in_progress,30.2
C02067,W06,2026-06-18,electricity,open,38.0
C02068,W06,2026-06-19,electricity,closed,52.6
C02069,W06,2026-06-19,electricity,open,42.6
C02070,W06,2026-06-19,public safety,in_progress,37.4
C02071,W06,2026-06-19,sanitation,open,47.6
C02072,W06,2026-06-19,electricity,in_progress,18.5
C02073,W06,2026-06-19,noise,open,48.9
C02074,W06,2026-06-19,roads,open,39.4
C02075,W06,2026-06-19,public safety,in_progress,18.6
C02076,W06,2026-06-19,electricity,closed,21.2
C02077,W06,2026-06-19,electricity,open,57.8
C02078,W06,2026-06-19,noise,open,30.1
C02079,W06,2026-06-19,sanitation,in_progress,21.8
C02080,W06,2026-06-19,sanitation,in_progress,61.8
C02081,W06,2026-06-19,electricity,open,33.0
C02082,W06,2026-06-19,public safety,in_progress,42.3
C02083,W06,2026-06-19,noise,closed,26.8
C02084,W06,2026-06-19,roads,closed,40.0
C02085,W06,2026-06-19,sanitation,open,4.0
C02086,W06,2026-06-19,electricity,open,18.1
C02087,W06,2026-06-19,water,closed,22.7
C02088,W06,2026-06-20,public safety,in_progress,10.6
C02089,W06,2026-06-20,noise,closed,47.0
C02090,W06,2026-06-20,electricity,closed,30.5
C02091,W06,2026-06-20,electricity,in_progress,40.9
C02092,W06,2026-06-20,electricity,closed,24.0
C02093,W06,2026-06-20,roads,closed,23.0
C02094,W06,2026-06-20,roads,closed,32.7
C02095,W06,2026-06-20,sanitation,open,43.9
C02096,W06,2026-06-20,water,closed,41.6
C02097,W06,2026-06-20,roads,closed,13.1
C02098,W06,2026-06-20,water,in_progress,47.5
C02099,W06,2026-06-20,public safety,open,38.7
C02100,W06,2026-06-20,sanitation,closed,38.4
C02101,W06,2026-06-20,sanitation,in_progress,45.9
C02102,W06,2026-06-20,noise,closed,12.3
C02103,W06,2026-06-20,sanitation,closed,27.6
C02104,W06,2026-06-21,electricity,closed,47.2
C02105,W06,2026-06-21,sanitation,open,44.1
C02106,W06,2026-06-21,public safety,in_progress,59.9
C02107,W06,2026-06-21,water,open,25.2
C02108,W06,2026-06-21,public safety,in_progress,22.3
C02109,W06,2026-06-21,electricity,in_progress,10.0
C02110,W06,2026-06-21,public safety,open,41.0
C02111,W06,2026-06-21,electricity,in_progress,15.6
C02112,W06,2026-06-21,electricity,closed,26.6
C02113,W06,2026-06-21,sanitation,open,23.9
C02114,W06,2026-06-21,noise,open,29.1
C02115,W06,2026-06-21,roads,in_progress,41.9
C02116,W06,2026-06-21,water,closed,24.3
C02117,W06,2026-06-21,electricity,open,22.5
C02118,W06,2026-06-21,electricity,open,29.0
C02119,W06,2026-06-21,noise,closed,48.8
C02120,W06,2026-06-21,noise,in_progress,17.8
C02121,W06,2026-06-21,sanitation,in_progress,44.7
C02122,W06,2026-06-21,noise,open,25.6
C02123,W06,2026-06-21,electricity,in_progress,41.2
C02124,W06,2026-06-22,sanitation,open,48.0
C02125,W06,2026-06-22,sanitation,in_progress,27.1
C02126,W06,2026-06-22,electricity,open,46.7
C02127,W06,2026-06-22,public safety,closed,64.5
C02128,W06,2026-06-22,noise,in_progress,52.6
C02129,W06,2026-06-22,electricity,closed,57.2
C02130,W06,2026-06-22,roads,open,32.5
C02131,W06,2026-06-22,public safety,closed,19.7
C02132,W06,2026-06-22,sanitation,open,33.4
C02133,W06,2026-06-22,electricity,open,38.9
C02134,W06,2026-06-22,noise,in_progress,40.0
C02135,W06,2026-06-22,public safety,closed,30.8
C02136,W06,2026-06-22,noise,open,24.3
C02137,W06,2026-06-22,roads,in_progress,29.3
C02138,W06,2026-06-22,roads,open,31.1
C02139,W06,2026-06-22,water,closed,51.8
C02140,W06,2026-06-22,sanitation,in_progress,41.6
C02141,W06,2026-06-22,sanitation,closed,44.0
C02142,W06,2026-06-22,electricity,closed,49.0
C02143,W06,2026-06-22,electricity,in_progress,45.5
C02144,W06,2026-06-22,noise,open,58.7
C02145,W06,2026-06-22,electricity,open,26.2
C02146,W06,2026-06-22,roads,open,23.9
C02147,W06,2026-06-22,electricity,in_progress,62.4
C02148,W06,2026-06-23,public safety,open,36.1
C02149,W06,2026-06-23,sanitation,in_progress,48.9
C02150,W06,2026-06-23,roads,closed,39.9
C02151,W06,2026-06-23,electricity,closed,20.3
C02152,W06,2026-06-23,water,closed,19.4
C02153,W06,2026-06-23,noise,in_progress,30.4
C02154,W06,2026-06-23,public safety,closed,43.1
C02155,W06,2026-06-23,sanitation,in_progress,29.4
C02156,W06,2026-06-23,public safety,in_progress,32.4
C02157,W06,2026-06-23,sanitation,in_progress,27.5
C02158,W06,2026-06-23,water,in_progress,53.7
C02159,W06,2026-06-23,roads,open,53.4
C02160,W06,2026-06-23,noise,in_progress,58.4
C02161,W06,2026-06-23,water,open,28.6
C02162,W06,2026-06-23,noise,in_progress,15.3
C02163,W06,2026-06-23,water,open,41.3
C02164,W06,2026-06-23,water,in_progress,37.7
C02165,W06,2026-06-23,roads,in_progress,37.1
C02166,W06,2026-06-23,roads,closed,16.1
C02167,W06,2026-06-23,sanitation,in_progress,45.3
C02168,W06,2026-06-23,noise,closed,12.2
C02169,W06,2026-06-23,public safety,open,39.5
C02170,W06,2026-06-23,water,closed,18.3
C02171,W06,2026-06-24,electricity,open,45.1
C02172,W06,2026-06-24,water,in_progress,43.8
C02173,W06,2026-06-24,public safety,closed,38.9
C02174,W06,2026-06-24,water,in_progress,23.3
C02175,W06,2026-06-24,public safety,open,29.7
C02176,W06,2026-06-24,roads,closed,23.9
C02177,W06,2026-06-24,public safety,closed,14.9
C02178,W06,2026-06-24,water,open,21.9
C02179,W06,2026-06-24,electricity,open,26.5
C02180,W06,2026-06-24,water,open,29.9
C02181,W06,2026-06-24,electricity,open,48.3
C02182,W06,2026-06-24,public safety,closed,36.8
C02183,W06,2026-06-24,water,closed,21.5
C02184,W06,2026-06-24,public safety,open,56.7
C02185,W06,2026-06-24,electricity,closed,48.9
C02186,W06,2026-06-24,sanitation,open,26.8
C02187,W06,2026-06-24,noise,in_progress,22.0
C02188,W06,2026-06-24,electricity,closed,26.0
C02189,W06,2026-06-24,noise,in_progress,38.1
C02190,W06,2026-06-24,electricity,closed,23.7
C02191,W06,2026-06-25,water,closed,47.8
C02192,W06,2026-06-25,sanitation,closed,33.6
C02193,W06,2026-06-25,sanitation,closed,49.2
C02194,W06,2026-06-25,roads,in_progress,33.8
C02195,W06,2026-06-25,sanitation,in_progress,64.8
C02196,W06,2026-06-25,sanitation,closed,13.6
C02197,W06,2026-06-25,electricity,in_progress,43.8
C02198,W06,2026-06-25,sanitation,open,42.3
C02199,W06,2026-06-25,water,closed,18.5
C02200,W06,2026-06-25,public safety,in_progress,24.5
C02201,W06,2026-06-25,water,in_progress,26.1
C02202,W06,2026-06-25,roads,in_progress,38.8
C02203,W06,2026-06-25,roads,open,9.7
C02204,W06,2026-06-25,noise,in_progress,25.8
C02205,W06,2026-06-25,roads,in_progress,55.8
C02206,W06,2026-06-25,roads,open,34.7
C02207,W06,2026-06-25,sanitation,closed,57.3
C02208,W06,2026-06-25,water,closed,37.2
C02209,W06,2026-06-25,water,open,52.3
C02210,W06,2026-06-25,water,in_progress,45.2
C02211,W06,2026-06-25,public safety,closed,52.7
C02212,W06,2026-06-25,water,closed,26.7
C02213,W06,2026-06-25,water,closed,40.9
C02214,W06,2026-06-25,roads,open,22.5
C02215,W06,2026-06-25,water,closed,51.4
C02216,W06,2026-06-25,public safety,open,35.8
C02217,W06,2026-06-25,public safety,closed,31.1
C02218,W06,2026-06-25,electricity,in_progress,66.8
C02219,W06,2026-06-26,water,closed,35.8
C02220,W06,2026-06-26,noise,open,4.0
C02221,W06,2026-06-26,sanitation,open,17.7
C02222,W06,2026-06-26,public safety,closed,7.7
C02223,W06,2026-06-26,noise,in_progress,30.4
C02224,W06,2026-06-26,electricity,open,16.0
C02225,W06,2026-06-26,roads,in_progress,32.2
C02226,W06,2026-06-26,public safety,closed,24.3
C02227,W06,2026-06-26,public safety,closed,17.2
C02228,W06,2026-06-26,electricity,closed,33.2
C02229,W06,2026-06-26,noise,closed,39.3
C02230,W06,2026-06-26,sanitation,in_progress,5.8
C02231,W06,2026-06-26,electricity,closed,43.7
C02232,W06,2026-06-26,noise,in_progress,11.7
C02233,W06,2026-06-26,noise,in_progress,65.8
C02234,W06,2026-06-26,roads,open,28.6
C02235,W06,2026-06-26,noise,closed,17.2
C02236,W06,2026-06-26,electricity,in_progress,49.7
C02237,W06,2026-06-26,roads,closed,41.0
C02238,W06,2026-06-26,sanitation,closed,60.4
C02239,W06,2026-06-26,electricity,open,33.5
C02240,W06,2026-06-26,noise,in_progress,49.4
C02241,W06,2026-06-26,noise,in_progress,43.2
C02242,W06,2026-06-26,roads,closed,29.7
C02243,W06,2026-06-27,sanitation,closed,41.6
C02244,W06,2026-06-27,electricity,closed,40.6
C02245,W06,2026-06-27,roads,closed,11.0
